Nome,Plataforma,Ano de lancamento,Genero,Publicadora,Vendas globais,Desenvolvedora,Classificacao,Media de pontuacao,Agrupamento
Marvel Super Heroes,24,1997,10,12,0.06,0,0,0.0,1136
LEGO Indiana Jones: The Original Adventures,6,2008,9,4,1.03,50,4,42.35,17
Godzilla: Save the Earth,7,2004,10,10,0.47,38,3,35.35,239
Genma Onimusha,14,2002,9,12,0.24,48,2,45.8,84
Casper,9,2002,11,361,0.01,0,0,0.0,1591
Tournament Pool,1,2009,1,160,0.11,611,1,0.0,6
War for the Overworld,15,2015,12,53,0.01,1666,0,36.35,0
Stronghold,15,2001,12,212,0.11,1052,3,44.95,0
Yu-Gi-Oh! 5D's: Duel Transer,1,2010,12,14,0.16,0,0,0.0,960
Mugen no Frontier: Super Robot Taisen OG Saga EXCEED,4,2010,4,25,0.12,0,0,0.0,12
Casper: Spirit Dimensions,20,2002,2,71,0.02,901,1,0.0,4
NPPL: Championship Paintball 2009,5,2008,7,59,0.12,565,4,25.65,105
Mario Party: Island Tour,11,2013,6,0,1.92,208,1,31.65,143
Jewel Master: Cradle of Rome,1,2008,5,143,0.03,609,1,0.0,450
Tomodachi Life,11,2013,8,0,5.23,0,0,0.0,654
Dungeons 2,10,2016,4,206,0.01,515,3,34.45,1056
Jikkyou Powerful Pro Yakyuu 2012,23,2012,9,14,0.09,0,0,0.0,153
The Oregon Trail,11,2011,8,67,0.13,0,0,0.0,654
Street Fighter IV,15,0,10,12,0.13,48,3,49.5,1788
Fushigi no Dungeon: Fuurai no Shiren 3 Portable,17,2010,4,130,0.05,0,0,0.0,2
Alvin and the Chipmunks: Chipwrecked,1,2011,6,11,0.09,592,4,0.0,25
Commandos: Strike Force,7,2006,7,21,0.06,969,3,33.25,41
SaGa 3: Jikuu no Hasha - Shadow or Light,4,2011,4,15,0.08,0,0,0.0,12
NBA ShootOut 2001,13,2000,1,3,0.27,398,1,35.5,42
Mega Man: Battle & Chase,13,1997,3,12,0.07,0,0,0.0,98
Grey's Anatomy: The Video Game,1,2009,11,5,0.06,389,3,32.5,189
FIFA Soccer 09,6,2008,1,7,2.58,35,1,47.25,205
Samurai Spirits: Tenkaichi Kenkakuden,7,0,10,53,0.03,0,0,0.0,239
Pride FC: Fighting Championships,7,2003,10,28,0.3,588,2,40.8,239
Marvel vs. Capcom 3: Fate of Two Worlds,5,2011,10,12,1.07,0,0,0.0,279
Twisted Metal III,13,1998,9,43,1.73,0,0,0.0,176
Sega Ages 2500 Series Vol. 29: Monster World Complete Collection,7,2007,4,8,0.02,0,0,0.0,148
Let's Ride! Dreamer,9,2005,11,233,0.07,0,0,0.0,1591
Ganbare Goemon! Karakuri Douchuu,2,1986,2,14,1.2,0,0,0.0,262
NeoGeo Battle Coliseum,7,2005,10,153,0.33,775,3,37.4,239
Battlefield 3,15,2011,7,7,2.78,29,2,48.25,498
Rune Factory 4,11,2012,4,150,0.57,580,4,43.05,37
Fighter Maker 2,7,2002,10,155,0.07,1359,3,32.9,239
Metal Gear Solid V: The Phantom Pain,5,2015,9,14,0.18,101,2,3.6,83
Disgaea DS,4,2008,4,15,0.18,579,3,44.75,12
MySims Party,4,2009,8,7,0.3,107,1,32.0,57
The Wild West,4,2007,9,35,0.01,1216,4,17.5,26
Nicktoons Collection: Game Boy Advance Video Volume 3,9,2005,6,0,0.02,0,0,0.0,104
Zangeki no Reginleiv,1,2010,9,0,0.11,0,0,0.0,106
Gunvalkyrie,14,2002,7,52,0.17,867,3,40.15,100
DiRT 2,15,2009,3,34,0.05,294,3,48.6,208
Test Drive Unlimited 2,5,0,3,10,0.68,523,3,37.2,575
Disney's Peter Pan: Return to Never Land,9,2002,2,5,0.11,0,0,0.0,11
MX vs. ATV Untamed,7,2007,3,28,0.38,167,1,30.6,9
The Idolmaster: Gravure For You! Vol. 3,6,2011,6,25,0.08,0,0,0.0,229
Vanark,13,1999,7,163,0.01,0,0,0.0,59
Atari Anniversary Edition Redux,13,2000,6,52,0.18,80,1,36.0,524
Advance Wars: Dual Strike,4,2005,12,0,0.39,55,1,49.5,14
We Love Katamari,7,2005,5,7,0.52,32,1,47.45,277
James Bond 007: Agent Under Fire,14,2002,7,7,0.9,22,3,39.25,100
Shin Megami Tensei IV: Final,11,2016,4,41,0.19,0,0,0.0,37
Billy's Boot Camp: Wii de Enjoy Diet!,1,2011,1,138,0.07,0,0,0.0,6
Looney Tunes: Back in Action,7,2003,2,19,0.5,634,1,29.25,154
Grease,4,2010,6,11,0.11,1204,4,0.0,38
Dream Trigger 3D,11,0,7,58,0.07,1344,1,30.15,3650
Major League Baseball 2K7,6,2007,1,130,0.25,276,1,39.35,205
Gears of War,15,2007,7,1,0.02,37,2,47.4,498
Atelier Annie: Alchemists of Sera Island,4,2009,4,243,0.12,690,4,38.35,12
Doom 3,15,2004,7,4,0.1,259,2,47.3,498
Cartoon Network Block Party / Cartoon Network Speedway Double Pack,9,2005,6,28,0.65,0,0,0.0,104
Luminous Arc,4,2007,4,70,0.24,797,3,38.5,12
Pachitte Chonmage Tatsujin 12: Pachinko Ultraman,7,2007,6,378,0.03,0,0,0.0,73
Mission Runway,4,2008,8,21,0.08,1321,1,0.0,57
Ninja Gaiden 3,19,2012,9,0,0.18,0,0,0.0,164
Hitman 2: Silent Assassin,7,2002,9,21,2.96,126,2,46.4,63
Madden NFL 07,5,2006,1,7,1.8,57,1,43.0,58
Point Blank DS (JP sales),4,2006,7,10,0.07,0,0,0.0,56
Speed Kings,14,2003,3,30,0.05,342,1,34.4,60
Saints Row IV,15,2013,9,41,0.19,119,2,46.7,68
Uta no * Prince-Sama,17,2010,11,308,0.02,0,0,0.0,76
Assassin's Creed The Ezio Collection,18,2016,9,5,0.08,52,2,40.8,1030
Toaru Majutsu no Index,17,2011,11,154,0.1,0,0,0.0,76
Gekiatsu!! Pachi Game Tamashi Vol. 1: CR Evangelion - Shinjitsu no Tsubasa,17,2011,6,53,0.03,0,0,0.0,67
Commandos 3: Destination Berlin,15,2003,12,21,0.02,969,3,39.8,0
FIFA 12,11,2011,1,7,0.39,0,0,0.0,171
Saints Row 2,5,2008,9,28,3.03,119,2,44.55,83
All-Star Baseball 2003,20,2002,1,30,0.15,310,1,45.5,280
G.I. Joe: The Rise of Cobra,5,2009,9,7,0.24,105,3,23.35,83
BurgerTime,16,1981,5,140,0.59,0,0,0.0,221
Piglet's Big Game,20,2003,2,64,0.05,1244,1,39.0,4
Need for Speed Underground 2,7,2004,3,7,6.9,35,1,45.3,9
Shonen Jump's One Piece: Grand Adventure,7,2005,10,25,0.02,0,0,0.0,239
Tiger Woods PGA Tour 10,6,2009,1,7,0.78,57,1,44.35,205
Cars: Race-O-Rama,1,2009,3,28,0.99,402,1,29.0,23
Knack,10,2013,2,16,1.73,233,4,30.25,699
Naruto RPG 2: Chidori vs Rasengan,4,2005,4,99,0.14,0,0,0.0,12
Call of Duty: Black Ops II,5,2012,7,4,13.67,6,2,43.9,105
Lost Planet 2,15,2010,7,12,0.03,48,3,34.65,498
Secret Files: Tunguska,15,2006,11,319,0.04,1475,3,36.7,124
Doraemon: Nobita no Uchuu Eiyuuki,11,2015,9,242,0.06,0,0,0.0,48
Kiss Bell,23,2014,11,557,0.02,0,0,0.0,22
NBA 06,17,2005,1,3,0.22,613,1,38.7,16
Major League Baseball 2K11,1,2011,1,2,0.15,83,1,0.0,6
The Legend of Zelda: Four Swords Adventures,20,2004,9,0,0.81,0,1,46.6,291
Gekiatsu!! Pachi Game Tamashi: CR Evangelion - Hajimari no Fukuin,6,2010,6,53,0.03,0,0,0.0,229
Pro Yaky? Spirits 2014,23,2014,1,14,0.07,0,0,0.0,3299
ZhuZhu Pets,4,2010,8,4,1.02,375,1,0.0,57
Assassin's Creed II: Discovery,4,2009,9,5,0.28,243,3,38.15,26
Galidor: Defenders of the Outer Dimension,9,2002,9,7,0.12,1161,1,26.5,179
Soccer,2,1985,1,0,1.96,0,0,0.0,976
Baku Baku,24,1995,5,8,0.05,0,0,0.0,9658
Wii Fit Plus,1,2009,1,0,21.79,0,1,43.7,6
Porsche Challenge,13,1997,3,3,0.09,0,0,0.0,98
Marvel Super Hero Squad: Comic Combat,5,2011,9,28,0.18,166,4,0.0,83
CV Casting Voice,6,2014,11,25,0.02,0,0,0.0,103
Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 4: Shinseiki Evangelion - Saigo no Mono,4,2009,6,58,0.03,0,0,0.0,38
Worms Armageddon,13,1999,12,96,1.06,0,0,0.0,20
Way of the Samurai 2 Portable,17,2009,9,130,0.04,0,0,0.0,34
Worms 4: Mayhem,14,2005,12,34,0.04,449,3,39.1,798
X-COM: UFO Defense,13,1995,12,96,0.09,0,0,0.0,20
Age of Empires II: The Age of Kings,15,1999,12,1,0.09,153,3,50.5,0
Kung Fu Rider,6,2010,9,3,0.2,233,4,19.85,17
Need for Speed: Hot Pursuit 2,20,2002,3,7,0.8,458,1,38.15,19
Academy of Champions: Soccer,1,2009,1,5,0.12,861,1,35.4,6
TalkMan (Japan),17,2005,6,3,0.18,0,0,0.0,67
Battle Commander: Hachibushu Shura no Heihou,8,1991,12,56,0.18,0,0,0.0,784
War Gods,13,1996,10,13,0.03,0,0,0.0,192
To Love-Ru Trouble Darkness: Battle Ecstasy,23,2014,9,242,0.05,0,0,0.0,153
Q-Ball: Billiards Master,7,2000,1,2,0.27,849,1,32.5,3
Phantom Dust,14,2004,9,1,0.11,1191,3,44.75,84
My Baby 3 & Friends,4,2010,8,35,0.15,0,0,0.0,57
Abunai: Koi no Sousa Shitsu,23,2015,9,418,0.02,0,0,0.0,153
Cartoon Network Battle Crashers,11,2016,9,487,0.01,239,4,0.0,48
100 Classic Games,4,2011,6,143,0.04,1519,0,0.0,38
Alienators: Evolution Continues,9,2001,9,4,0.03,80,1,27.0,179
Suzuki Super-Bikes II: Riding Challenge,4,2008,3,351,0.05,675,1,0.0,1922
Plants vs. Zombies: Garden Warfare,10,2014,7,7,0.61,364,4,41.3,120
Six Flags Fun Park,4,2008,6,205,0.18,759,1,20.5,38
Crazy Taxi: Fare Wars,17,2007,3,8,0.47,180,4,35.55,70
A.C.E.: Another Century's Episode 3: The Final,7,2007,8,56,0.26,0,0,0.0,8
Madden NFL 07,17,0,1,53,0.83,57,1,42.3,16
American Girl: Kit Mystery Challenge!,4,2008,11,28,0.45,244,1,0.0,167
Brain Boost: Beta Wave,4,2005,5,11,0.15,1083,1,20.75,88
Burnout Paradise: The Ultimate Box,6,2009,3,7,0.07,0,0,0.0,139
Castlevania: Lords of Shadow,6,2010,9,14,1.1,357,2,46.5,17
Ratchet & Clank: Going Commando (JP weekly sales),7,2003,9,3,0.24,0,0,0.0,63
Mobile Suit Gundam: Lost War Chronicles,7,2002,7,25,0.39,0,0,0.0,41
Disney's PK: Out of the Shadows,7,2002,2,5,0.12,12,1,27.0,154
Moero! Nekketsu Rhythm Damashii: Osu! Tatakae! Ouendan! 2,4,2007,6,0,0.27,0,0,0.0,38
The Voice,6,2014,9,4,0.03,242,0,0.0,17
Major League Baseball 2K5,14,2005,1,2,0.56,276,1,44.6,253
The Lord of the Rings: War in the North,5,0,9,19,0.84,321,2,34.2,83
Fight Night Round 4,6,2009,10,7,1.52,35,3,47.8,53
Reader Rabbit 2nd Grade,1,0,6,53,0.05,1162,1,0.0,25
Family Jockey,1,2008,1,25,0.01,0,0,0.0,6
Championship Bass,13,1999,1,7,0.32,0,0,0.0,42
Dragon Ball: Raging Blast,5,2009,10,25,0.51,256,3,31.75,279
Dynasty Warriors: Strikeforce,6,2009,9,48,0.29,188,3,35.65,17
Tiger Woods PGA Tour 10,7,2009,1,7,0.26,57,1,0.0,3
Madden NFL 2003,9,2002,1,7,0.61,221,1,38.0,113
ICO,6,2011,9,3,0.06,66,3,3.7,17
Are You Smarter than a 5th Grader? Game Time,5,2009,5,28,0.12,428,1,0.65,2052
The Legend of Heroes: Trails of Cold Steel II,6,2014,4,131,0.15,899,3,48.9,493
Plants vs. Zombies: Garden Warfare,18,2014,7,7,0.69,364,4,41.7,62
Breakdown,14,2004,11,7,0.12,32,2,39.6,97
2002 FIFA World Cup,14,2002,1,7,0.19,986,1,44.0,253
Ty the Tasmanian Tiger,14,2002,2,7,0.18,213,1,38.25,1072
Aikatsu! My No.1 Stage!,11,2015,6,25,0.08,0,0,0.0,143
Devil May Cry HD Collection,6,2012,9,12,0.82,464,2,41.4,17
WRC: FIA World Rally Championship,15,0,3,195,0.01,1668,8,32.5,208
Captain Tsubasa: Aratanaru Densetsu Joshou,13,2002,1,14,0.09,0,0,0.0,42
Sesame Street: Cookie's Counting Carnival,4,2010,6,19,0.26,0,0,0.0,38
BeatMania IIDX 14 Gold,7,2008,8,14,0.03,0,0,0.0,8
Pokemon Black 2/Pokemon White 2,4,2012,4,0,8.07,0,0,0.0,12
Disney's Chicken Little: Ace In Action,4,2006,7,32,0.06,148,1,33.0,56
Fuun Shinsengumi Bakumatsuden Portable,17,2009,9,227,0.01,0,0,0.0,34
Dawn of Discovery,15,2009,8,5,0.38,284,3,45.4,199
The Legend of Zelda: Spirit Tracks,4,2009,9,0,3.31,0,4,47.4,26
Ice Age 2: The Meltdown,4,2006,2,23,0.15,186,1,0.0,80
The Backyardigans,4,2009,11,2,0.25,749,1,0.0,167
Cabela's North American Adventures,5,2010,1,4,0.11,565,3,30.0,58
Brain Voyage,4,2008,5,21,0.08,1184,1,26.0,88
NERF N-Strike Elite,1,2009,7,7,1.0,388,4,35.75,379
Dragon Ball GT: Transformation,9,2005,9,10,0.28,244,4,38.6,179
Cradle of Rome,4,2008,5,70,0.24,609,1,31.5,88
Megamind: The Blue Defender,4,2010,11,28,0.26,0,0,0.0,167
Star Wars: Starfighter,7,2001,8,4,1.76,143,3,46.0,8
Tokimeki Memorial Girl's Side 2nd Kiss,7,2006,11,14,0.05,0,0,0.0,1
Sega Bass Fishing,1,2008,1,8,0.5,267,1,32.65,6
Tiger Woods PGA Tour 2001,7,2001,1,7,0.74,65,1,37.0,3
Trigger Man,7,2004,7,97,0.16,624,3,18.4,41
Grooverider: Slot Car Thunder,20,2003,3,502,0.01,1670,1,24.5,19
Beamrider,16,1984,3,4,0.27,0,0,0.0,147
Kamen Rider: Climax Heroes,7,2009,10,25,0.11,0,0,0.0,239
JSRF: Jet Set Radio Future,14,2002,9,8,0.21,867,3,48.1,84
Dreamworks Madagascar Kartz,4,2009,3,4,0.36,329,1,0.0,1922
Shadow Hearts: Covenant,7,2004,4,39,0.24,903,3,47.05,148
Darksiders: Warmastered Edition,10,2016,9,128,0.02,1088,2,43.75,32
SingStar Abba,6,2008,6,3,0.93,223,3,37.75,229
"WarioWare, Inc.: Mega Party Game$",20,2003,5,0,0.71,0,0,0.0,2002
Monster Jam: Urban Assault,17,2008,3,4,0.08,709,1,0.0,70
Cabela's Dangerous Hunts 2009,7,2008,1,59,0.18,565,3,4.6,3
Ratchet & Clank: Going Commando,7,2003,2,3,2.78,0,0,0.0,154
Finding Nemo,14,2003,9,28,0.66,50,1,31.5,84
Virtua Fighter CG Portrait Series Vol.3: Akira Yuki,24,1995,6,8,0.09,0,0,0.0,1864
TOCA 2: Touring Cars,13,1998,3,34,1.32,0,0,0.0,98
Crazy Taxi 2,22,2001,3,8,0.07,964,3,45.05,318
Puyo Pop Fever(us sales),4,2004,5,153,0.03,0,0,0.0,88
Dead Rising 2,18,2016,9,12,0.02,273,2,0.0,1030
Silent Hill: Shattered Memories,17,2010,9,14,0.3,627,2,40.25,34
Wii Fit U,19,2013,1,0,0.85,0,1,39.85,280
Diablo II: Lord of Destruction,15,2001,4,23,1.06,370,2,48.05,49
Patapon,17,2007,6,3,0.81,233,1,47.35,67
WarioWare D.I.Y.,4,2009,6,0,0.59,55,1,45.35,38
Mega Man 64,12,2000,9,12,0.22,0,0,0.0,259
Yu-Gi-Oh! The Eternal Duelist Soul (JP sales),9,2001,6,14,0.41,0,0,0.0,104
NFL 2K3,7,2002,1,10,1.32,83,1,50.2,3
Speedball 2100,13,2000,1,87,0.18,1022,1,30.0,42
Spanish for Everyone!,4,2007,5,4,0.02,0,0,0.0,88
God Eater 2: Rage Burst,23,2015,4,25,0.41,708,3,4.05,81
Salon Superstar,4,2009,8,11,0.08,666,1,0.0,57
World Soccer Jikkyou Winning Eleven 3: World Cup France '98,13,1998,1,14,0.81,0,0,0.0,42
Harry Potter and the Prisoner of Azkaban,20,2004,9,7,0.38,107,1,37.15,291
American Girl: Julie Finds a Way,4,2007,11,28,0.1,244,1,0.0,167
Riviera: The Promised Land,9,2004,4,322,0.1,1102,3,42.6,157
Irotoridori no Sekai: World's End Re-Birth,23,2015,9,551,0.01,0,0,0.0,153
Cyber Sled,13,1995,9,3,0.14,0,0,0.0,176
Nounai Aeshe: IQ Suppli DS 2 - Sukkiri King Ketteisen,4,2007,6,130,0.05,0,0,0.0,38
Wordmaster,4,2008,12,84,0.09,1259,1,28.5,14
Tom Clancy's Rainbow Six: Lockdown,20,2005,7,5,0.05,702,2,39.9,31
Popeye,2,1983,2,0,1.1,0,0,0.0,262
Culdcept SAGA,5,2006,4,25,0.16,1060,3,41.85,430
NCAA Football 12,6,2011,1,7,0.83,18,1,43.9,205
Romancing SaGa,7,2005,4,15,0.58,46,4,33.0,148
Splatoon,19,2015,7,0,4.43,0,4,44.75,31
The Amazing Race,1,2010,6,5,0.13,461,1,0.0,25
The Godfather (old US sales),14,2006,9,7,0.55,0,0,0.0,84
Muramasa: The Demon Blade,1,2009,4,70,0.6,567,3,44.85,50
F.E.A.R. Files,5,2007,7,23,0.09,1288,2,36.55,105
Virtua Tennis 4,1,2011,1,8,0.14,180,1,36.25,6
Zapper: One Wicked Cricket!,14,2002,2,52,0.05,0,0,0.0,1072
MXRider,7,2001,3,10,0.34,251,1,37.9,9
Professor Layton vs Phoenix Wright: Ace Attorney,11,2012,5,37,0.8,49,3,43.75,1717
Jaws Unleashed,14,2006,9,28,0.15,566,2,28.6,84
Tiger Woods PGA Tour 14,5,2013,1,7,0.35,57,1,41.6,58
Juiced 2: Hot Import Nights,6,2007,3,28,0.25,548,3,38.7,139
Poyo Poyo Kansatsu Nikki,11,2012,9,141,0.02,0,0,0.0,48
Kirarin * Revolution: Mezase! Idol Queen,4,2007,8,14,0.1,0,0,0.0,57
Are You Alice?,17,2011,11,323,0.02,0,0,0.0,76
Pro Evolution Soccer 2014,6,2013,9,14,0.95,69,1,41.05,17
Tenchu: Return From Darkness,14,2004,9,4,0.21,349,2,38.5,84
Blue Breaker: Ken Yorimo Hohoemi o,31,1996,4,237,0.03,0,0,0.0,2409
Cabela's Big Game Hunter 2010,1,2009,1,59,1.69,242,3,3.9,6
Meitantei Evangelion,7,2007,11,308,0.02,0,0,0.0,1
Silpheed: The Lost Planet,7,2000,7,313,0.07,663,3,39.75,41
Blazblue: Continuum Shift Extend,23,2011,10,148,0.11,496,3,45.25,343
Ultimate Puzzle Games: Sudoku Edition,4,2007,5,183,0.12,1181,1,0.0,88
Crash Nitro Kart,7,2003,3,23,1.95,67,1,38.35,9
Commandos 2: Men of Courage,7,2002,12,21,0.18,969,3,36.9,260
LEGO Harry Potter: Years 5-7,1,0,9,19,1.24,50,4,41.9,106
Wasteland 2,10,2015,4,41,0.11,0,0,0.0,1056
DiRT 2,5,2009,3,34,0.8,294,3,47.6,575
Roadsters 99,12,1999,3,103,0.2,0,0,0.0,1215
Red Dead Redemption,5,2010,9,2,6.32,39,2,52.0,83
Rhapsody: A Musical Adventure,4,2008,4,131,0.05,579,1,36.9,12
Our House,4,2009,12,35,0.16,221,1,0.0,14
The Mark of Kri,7,2002,9,3,0.46,313,2,43.95,63
Escape Dead Island,5,2014,9,41,0.07,1334,2,17.9,83
ESPN Extreme Games,13,1994,1,3,0.38,0,0,0.0,42
Ace Combat 5: The Unsung War,7,2004,8,16,1.71,32,3,46.55,8
Pro Yaky? Spirits 2010,7,2010,1,14,0.1,0,0,0.0,3
Back to the Future: The Game,5,2015,11,173,0.02,846,0,3.75,213
Double Sequence: The Q-Virus Invasion,4,2008,5,84,0.01,1679,1,18.5,88
Star Wars: Battlefront II,14,2005,7,4,1.67,93,3,45.95,100
Bust A Groove 2,13,1999,6,24,0.26,870,1,37.45,524
Ar Nosurge: Ode to an Unborn Star,6,2014,4,48,0.16,690,3,37.4,493
NHL 99,13,1997,1,7,1.07,0,0,0.0,42
Dance on Broadway,1,2010,6,5,1.02,389,4,25.65,25
F1 2011,11,2011,3,34,0.16,294,1,32.9,93
The Incredibles,9,2004,9,28,2.06,193,1,27.5,179
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,14,2005,9,14,0.04,69,4,28.0,84
NCAA Football 06,14,2005,1,7,0.97,18,1,47.65,253
The Legend of Zelda: The Minish Cap,9,2004,9,0,1.42,288,1,49.0,179
SpongeBob SquarePants: Plankton's Robotic Revenge,11,2013,7,4,0.06,592,4,0.0,3650
We Wish You A Merry Christmas,1,2009,9,160,0.19,611,1,0.0,106
Nervous Brickdown,4,2007,5,21,0.02,1397,1,38.75,88
Beautiful Katamari,5,2007,5,25,0.32,301,1,40.0,2052
Hot Shots Golf: Open Tee,17,2004,1,3,1.96,130,4,44.85,16
EA Sports UFC 2,18,2016,1,7,0.41,18,3,41.0,522
Puyo Puyo Sun,24,1997,5,89,0.6,0,0,0.0,9658
Captain Tsubasa,7,2006,1,25,0.08,0,0,0.0,3
Hannspree Ten Kate Honda: SBK Superbike World Championship,7,2007,3,195,0.07,0,0,0.0,9
FIFA Soccer 06,7,2005,1,7,4.21,35,1,43.9,3
Army of Two: The 40th Day,6,2010,7,7,0.85,258,2,40.5,78
Prisoner of War,14,2002,11,10,0.08,1300,3,32.0,97
Sengoku Hime: Senran ni Mau Otometachi,17,2009,11,443,0.01,0,0,0.0,76
Hiiro no Kakera: Shin Tamayori Hime Denshou - Piece of Future,17,2011,11,323,0.03,0,0,0.0,76
Buzz! The Music Quiz,7,2005,6,3,1.61,0,0,0.0,73
Higurashi no Naku Koro ni Iki,6,2015,9,427,0.01,0,0,0.0,17
Dynasty Warriors 8: Empires,23,2015,9,48,0.02,188,3,38.7,153
Thunder Force VI,7,2008,7,8,0.02,0,0,0.0,41
Madden NFL 12,5,2011,1,7,2.69,57,1,41.95,58
Winter Sports 2: The Next Challenge,1,2008,1,78,0.4,335,1,0.0,6
Skylanders: Trap Team,10,2014,9,4,0.44,140,4,41.8,32
TRON: Evolution,4,2010,9,32,0.17,374,4,29.0,26
Guitar Hero: Van Halen,7,2009,6,4,0.1,60,3,0.0,73
Forgotten Realms: Demon Stone,7,2004,9,10,0.2,65,3,38.9,63
The Legend of Zelda: A Link to the Past,9,2002,9,0,2.7,48,1,52.05,179
EA Sports UFC 2,10,2016,1,7,0.93,18,3,42.6,128
Piglet's Big Game,7,2003,2,64,0.1,1244,1,0.0,154
World Soccer Winning Eleven 2002,13,2002,1,14,0.13,0,0,0.0,42
Disney Infinity 2.0: Marvel Super Heroes,5,2014,9,32,1.08,0,0,0.0,83
Rugby 15,23,2015,1,340,0.03,254,1,0.0,3299
Peter Jackson's King Kong: The Official Game of the Movie,7,2005,9,5,2.04,195,3,45.1,63
Dawn of Discovery,1,2009,8,5,0.19,614,4,44.75,24
Puzzle Quest: Challenge of the Warlords,1,2007,5,58,0.29,558,4,38.6,450
Quiz Magic Academy DS: Futatsu no Jikuu Koku,4,2010,6,14,0.09,0,0,0.0,38
StormLover,17,2010,11,58,0.03,0,0,0.0,76
World Championship Poker: Howard Lederer - All In,17,2006,6,11,0.14,0,0,0.0,67
Tomb Raider: Anniversary,7,2007,9,21,0.5,298,3,4.1,63
Red Faction,7,2001,7,28,1.92,119,2,48.0,41
Scarface: Money. Power. Respect.,17,2006,12,23,0.16,311,2,30.55,402
Dead Rising 3,18,2013,9,1,1.57,261,2,42.4,1030
The Price is Right 2010 Edition,4,2009,6,5,0.13,461,1,0.0,38
Hysteria Hospital: Emergency Ward,1,2009,9,60,0.05,1222,1,26.5,106
Jewel Link Chronicles: Legend of Athena,4,2011,5,98,0.07,0,0,0.0,88
WWE SmackDown vs. Raw 2011,17,2010,10,28,0.7,156,3,3.35,163
The Sims,20,2003,8,7,0.49,142,3,46.35,2274
G-Police,13,1997,9,85,0.24,0,0,0.0,176
Shaberu! DS Oryouri Navi: Marugoto Teikoku Hotel: Saikouhou no Ryouri-chou ga Oshieru Katei Ryouri,4,2007,6,48,0.02,0,0,0.0,38
NHL FaceOff 98,13,1997,1,3,0.51,0,0,0.0,42
LEGO Marvel's Avengers,6,2016,9,19,0.27,182,4,2.75,17
Freeway,16,1980,9,4,0.34,0,0,0.0,102
Kanokon: Esuii,7,2008,11,357,0.01,0,0,0.0,1
Kirby Super Star,8,1996,2,0,1.44,0,0,0.0,710
Rainbow Islands: Revolution,17,2005,9,70,0.01,0,0,0.0,34
Sakura Wars 3: Paris wa Moeteiru ka,22,2001,11,8,0.33,0,0,0.0,662
Section 8,15,2009,7,81,0.03,863,3,39.5,498
Pac-Man World 3,20,2005,2,25,0.09,281,1,36.65,4
Coded Soul: Uke Keigareshi Idea,17,2008,4,3,0.02,0,0,0.0,2
ATV Quad Power Racing 2,7,2003,3,30,0.84,310,1,34.0,9
Pokemon Pinball: Ruby & Sapphire,9,2003,6,0,1.56,0,0,0.0,104
Mortal Kombat: Deception,14,2004,10,39,0.76,162,2,44.9,168
Clock Zero: Shuuen no Ichibyou Portable,17,2011,11,323,0.04,0,0,0.0,76
God of War: Chains of Olympus,17,2008,9,3,3.18,75,2,49.8,34
Shark Tale,9,2004,9,4,0.68,67,1,36.0,179
Konpeki no Kantai,8,1995,12,222,0.03,0,0,0.0,784
Bomberman Land Touch! 2,4,2007,5,70,0.16,0,0,0.0,88
The Legend of Spyro: Dawn of the Dragon,6,2008,2,23,0.44,585,4,32.8,692
Winning Post World,7,2009,1,48,0.03,0,0,0.0,3
Conan,5,2007,9,28,0.19,277,2,38.15,83
SD Gundam G Generation World,1,2011,12,25,0.05,0,0,0.0,960
OutRun 2,14,2004,3,8,0.14,0,0,0.0,60
Victorious Boxers: Ippo's Road to Glory,7,2000,10,87,0.47,653,3,41.5,239
Earth Defense Force 2017 (old JP sales),5,2006,7,58,0.02,0,0,0.0,105
Binary Star,23,2014,11,323,0.01,0,0,0.0,22
Nano Diver,17,2011,9,197,0.02,0,0,0.0,34
Fatal Fury: Battle Archives Volume 2 (JP sales),7,2007,10,225,0.01,0,0,0.0,239
The Italian Job,14,2003,3,21,0.08,342,3,29.9,60
Frogger II: Threeedeep!,16,1983,9,45,0.33,0,0,0.0,102
Tales of Rebirth,17,2008,4,25,0.07,0,0,0.0,2
Resident Evil: Revelations,15,2013,9,12,0.04,48,2,42.0,68
Cosmic Ark,16,1981,7,47,1.05,0,0,0.0,1151
RoadKill,7,2003,9,39,0.17,231,2,39.45,63
Alone in the Dark,5,2008,11,10,0.48,480,2,31.85,213
Dig Dug,2,1985,5,25,0.41,0,0,0.0,2289
Tiger Woods PGA Tour 08,4,2007,1,7,0.06,293,1,44.3,65
Lunar: Silver Star Story Complete,13,1998,4,154,0.55,9,3,43.55,137
The BIGS 2,1,2009,1,2,0.29,273,4,38.25,6
Jewel Master: Cradle Of Rome 2,4,2011,5,70,0.02,1432,1,0.0,88
Littlest Pet Shop,1,2008,8,7,0.39,192,1,0.0,24
Star Fox 64,12,1997,7,0,4.03,0,0,0.0,286
Tom Clancy's Splinter Cell: Blacklist,5,2013,9,5,0.98,405,2,44.75,83
Napoleon Dynamite: The Game,17,2007,5,67,0.04,641,4,20.8,203
Rocky Balboa,17,2007,1,5,0.1,12,3,32.3,16
Bejeweled Twist,4,2010,5,209,0.1,243,1,38.5,88
Dead in the Water,13,1999,9,72,0.05,0,0,0.0,176
